,molecule_chembl_id,molecule_pref_name,canonical_smiles,pchembl_value,standard_type,standard_relation,standard_value,standard_units,ligand_efficiency,assay_type
2120,CHEMBL1762333,,Cc1cccnc1OC(c1ccc(C(F)(F)F)cc1)C1CCN(C(C)CCNC(=O)c2c(Cl)cncc2Cl)CC1,7.22,IC50,=,60.0,nM,"{'bei': '12.13', 'le': '0.25', 'lle': '0.07', 'sei': '10.72'}",B
2121,CHEMBL1762334,,Cc1ccnc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)c1,7.30,IC50,=,50.0,nM,"{'bei': '12.26', 'le': '0.25', 'lle': '0.15', 'sei': '10.84'}",B
2122,CHEMBL1762335,,Cc1cccc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)n1,7.40,IC50,=,40.0,nM,"{'bei': '12.42', 'le': '0.25', 'lle': '0.25', 'sei': '10.98'}",B
2123,CHEMBL1762336,,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ncccc2Cl)c2ccc(C(F)(F)F)cc2)CC1,6.85,IC50,=,140.0,nM,"{'bei': '11.13', 'le': '0.23', 'lle': '-0.65', 'sei': '10.18'}",B
2124,CHEMBL1762337,,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cc(Cl)ccn2)c2ccc(C(F)(F)F)cc2)CC1,7.16,IC50,=,70.0,nM,"{'bei': '11.62', 'le': '0.24', 'lle': '-0.35', 'sei': '10.62'}",B
2125,CHEMBL1762338,,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)n2)c2ccc(C(F)(F)F)cc2)CC1,7.70,IC50,=,20.0,nM,"{'bei': '12.50', 'le': '0.26', 'lle': '0.20', 'sei': '11.43'}",B
2126,CHEMBL1762339,,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)n2)c2ccc(OC(F)(F)F)cc2)CC1,7.52,IC50,=,30.0,nM,"{'bei': '11.90', 'le': '0.25', 'lle': '0.14', 'sei': '9.82'}",B
2127,CHEMBL1762463,,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)n2)c2ccc(S(C)(=O)=O)cc2)CC1,8.00,IC50,=,10.0,nM,"{'bei': '12.78', 'le': '0.27', 'lle': '2.12', 'sei': '7.88'}",B
2128,CHEMBL1762464,,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccn2)c2ccc(C(F)(F)F)cc2)CC1,7.52,IC50,=,30.0,nM,"{'bei': '12.94', 'le': '0.26', 'lle': '0.68', 'sei': '11.17'}",B
2129,CHEMBL1762466,,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(C(F)(F)F)n2)c2ccc(C(F)(F)F)cc2)CC1,6.89,IC50,=,130.0,nM,"{'bei': '10.60', 'le': '0.22', 'lle': '-0.97', 'sei': '10.22'}",B
2130,CHEMBL1762467,,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(C#N)n2)c2ccc(C(F)(F)F)cc2)CC1,7.40,IC50,=,40.0,nM,"{'bei': '12.20', 'le': '0.25', 'lle': '0.69', 'sei': '8.12'}",B
2131,CHEMBL1762468,,COC(=O)c1cccc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)n1,5.98,IC50,=,1050.0,nM,"{'bei': '9.35', 'le': '0.19', 'lle': '-0.65', 'sei': '6.38'}",B
2132,CHEMBL1784384,,Cc1nc2ccccc2n1[C@H]1C[C@H]2CC[C@@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,7.80,IC50,=,15.85,nM,"{'bei': '14.64', 'le': '0.27', 'lle': '1.02', 'sei': '18.85'}",B
2133,CHEMBL1784385,,Cc1nc2ccccc2n1[C@H]1C[C@H]2CC[C@@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1,9.45,IC50,=,0.3548,nM,"{'bei': '18.43', 'le': '0.34', 'lle': '2.94', 'sei': '22.84'}",B
2134,CHEMBL1784386,,Cc1nc2ccccc2n1C1CC2CCC(C1)C2NCC1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1,5.65,IC50,=,2238.72,nM,"{'bei': '11.02', 'le': '0.20', 'lle': '-0.62', 'sei': '11.26'}",B
2135,CHEMBL1784387,,Cc1nc2ccccc2n1C1CC2CCC(C1)N2C(=O)CC1(c2ccccc2)CCN(C(=O)c2ccccc2C(=O)O)CC1,,IC50,>,3162.28,nM,,B
2136,CHEMBL1784388,,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CC(=O)C1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1,5.75,IC50,=,1778.28,nM,"{'bei': '10.92', 'le': '0.20', 'lle': '0.06', 'sei': '9.84'}",B
2137,CHEMBL1784389,,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(Nc2ccccc2)C3)(c2ccccc2)CC1,,IC50,>,3162.28,nM,,B
2138,CHEMBL1784390,,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(NCc2ccccc2)C3)(c2ccccc2)CC1,,IC50,>,3162.28,nM,,B
2139,CHEMBL1784391,,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(N2C(=O)c4ccccc4C2=O)C3)(c2ccccc2)CC1,5.60,IC50,=,2511.89,nM,"{'bei': '10.22', 'le': '0.19', 'lle': '0.06', 'sei': '9.19'}",B
2140,CHEMBL1784394,,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2c(=O)[nH]c4ccccc42)C3)(c2ccccc2)CC1,,IC50,>,3162.28,nM,,B
2141,CHEMBL1784395,,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2cnc4ccccc42)C3)(c2ccccc2)CC1,6.40,IC50,=,398.11,nM,"{'bei': '12.34', 'le': '0.22', 'lle': '-0.07', 'sei': '15.47'}",B
2142,CHEMBL1784396,,Nc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,6.59,IC50,=,257.04,nM,"{'bei': '12.35', 'le': '0.23', 'lle': '0.54', 'sei': '9.78'}",B
2143,CHEMBL1784397,,CNc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,6.60,IC50,=,251.19,nM,"{'bei': '12.05', 'le': '0.22', 'lle': '0.09', 'sei': '12.36'}",B
2144,CHEMBL1784398,,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2c(C(F)(F)F)nc4ccccc42)C3)(c2ccccc2)CC1,7.00,IC50,=,100.0,nM,"{'bei': '11.93', 'le': '0.22', 'lle': '-0.49', 'sei': '16.92'}",B
2145,CHEMBL1784399,,Cc1nc2cc(S(C)(=O)=O)ccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,5.80,IC50,=,1584.89,nM,"{'bei': '9.50', 'le': '0.18', 'lle': '-0.38', 'sei': '7.68'}",B
2146,CHEMBL1784400,,Cc1nc2cc(F)ccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,8.00,IC50,=,10.0,nM,"{'bei': '14.53', 'le': '0.27', 'lle': '1.08', 'sei': '19.34'}",B
2147,CHEMBL1784401,,Cc1nc2cccnc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,7.70,IC50,=,19.95,nM,"{'bei': '14.43', 'le': '0.26', 'lle': '1.53', 'sei': '14.19'}",B
2148,CHEMBL1784402,,COc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,6.60,IC50,=,251.19,nM,"{'bei': '12.03', 'le': '0.22', 'lle': '0.12', 'sei': '13.04'}",B
2149,CHEMBL1784403,,CCOc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,5.70,IC50,=,1995.26,nM,"{'bei': '10.13', 'le': '0.19', 'lle': '-1.17', 'sei': '11.26'}",B
2150,CHEMBL1784404,,CCc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,8.05,IC50,=,8.913,nM,"{'bei': '14.72', 'le': '0.27', 'lle': '1.02', 'sei': '19.46'}",B
2151,CHEMBL1784478,,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(F)cc2)CC1,6.75,IC50,=,177.83,nM,"{'bei': '12.26', 'le': '0.22', 'lle': '-0.17', 'sei': '16.32'}",B
2152,CHEMBL1784479,,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,7.80,IC50,=,15.85,nM,"{'bei': '12.96', 'le': '0.25', 'lle': '-0.28', 'sei': '18.85'}",B
2153,CHEMBL1784480,,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(F)c(F)c2)CC1,7.50,IC50,=,31.62,nM,"{'bei': '13.19', 'le': '0.24', 'lle': '0.44', 'sei': '18.13'}",B
2154,CHEMBL1784481,,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(Cl)c2)CC1,8.30,IC50,=,5.012,nM,"{'bei': '14.63', 'le': '0.28', 'lle': '0.87', 'sei': '20.06'}",B
2155,CHEMBL1784482,,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1,,IC50,>,3162.28,nM,,B
2156,CHEMBL1784483,,COc1cccc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)c1,7.75,IC50,=,17.78,nM,"{'bei': '13.77', 'le': '0.25', 'lle': '0.96', 'sei': '15.32'}",B
2157,CHEMBL1668022,,CCCCN1C(=O)[C@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,447000.0,nM,,F
2158,CHEMBL1668021,,CCCCN1C(=O)[C@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,380000.0,nM,,F
2159,CHEMBL1668020,,CCCCN1C(=O)[C@@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,182000.0,nM,,F
2160,CHEMBL1668019,APLAVIROC HYDROCHLORIDE,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,5.25,IC50,=,5600.0,nM,,F
2161,CHEMBL1813458,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)C(F)(F)F)cc2)cc1.Cl,,IC50,,,,,F
2162,CHEMBL1813457,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)F)cc2)cc1.Cl,,IC50,=,1148000.0,nM,,F
2163,CHEMBL3215636,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCN(C)C)cc2)cc1.Cl.Cl,,IC50,,,,,F
2164,CHEMBL3216516,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCN)cc2)cc1.Cl.Cl,,IC50,,,,,F
2165,CHEMBL1813454,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCOC)cc2)cc1.Cl,4.01,IC50,=,98000.0,nM,,F
2166,CHEMBL1813453,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCC(C)O)cc2)cc1.Cl,,IC50,=,10000000.0,nM,,F
2167,CHEMBL1813452,,CCCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,,IC50,=,316000.0,nM,,F
2168,CHEMBL1813451,,CCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,4.46,IC50,=,35000.0,nM,,F
2169,CHEMBL1813450,,CCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,5.41,IC50,=,3900.0,nM,,F
2170,CHEMBL1813449,,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,4.68,IC50,=,21000.0,nM,,F
2171,CHEMBL1813448,,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,112000.0,nM,,F
2172,CHEMBL1813447,,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,,IC50,=,178000.0,nM,,F
2173,CHEMBL1813446,,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,295000.0,nM,,F
2174,CHEMBL1813445,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4C)cc2)cc1.Cl,,IC50,=,1862000.0,nM,,F
2175,CHEMBL1813444,,CN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,10000000.0,nM,,F
2176,CHEMBL1813443,,CCCCN1C(=O)[C@@H]([C@@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,129000.0,nM,,F
2177,CHEMBL1813442,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,537000.0,nM,,F
2178,CHEMBL1813441,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCOCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,302000.0,nM,,F
2179,CHEMBL1813440,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,5.28,IC50,=,5200.0,nM,,F
2180,CHEMBL1813439,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.89,IC50,=,13000.0,nM,,F
2181,CHEMBL1813438,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.18,IC50,=,66000.0,nM,,F
2182,CHEMBL1813437,,CCCCN1C(=O)[C@@H]([C@H](O)C2CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,10000000.0,nM,,F
2183,CHEMBL1813436,,CCCCN1C(=O)[C@@H]([C@H](O)C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,229000.0,nM,,F
2184,CHEMBL1813435,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(NS(C)(=O)=O)cc3)cc1)CC2.Cl,5.85,IC50,=,1400.0,nM,,F
2185,CHEMBL1813434,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(S(C)(=O)=O)cc3)cc1)CC2.Cl,,IC50,,,,,F
2186,CHEMBL1813433,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(S(N)(=O)=O)cc3)cc1)CC2.Cl,5.46,IC50,=,3500.0,nM,,F
2187,CHEMBL1813432,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,5.13,IC50,=,7400.0,nM,,F
2188,CHEMBL1813271,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(N)=O)cc3)cc1)CC2.Cl,,IC50,,,,,F
2189,CHEMBL1813270,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(O)cc3)cc1)CC2.Cl,5.55,IC50,=,2800.0,nM,,F
2190,CHEMBL1813269,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(OC)cc3)cc1)CC2.Cl,5.15,IC50,=,7100.0,nM,,F
2191,CHEMBL536754,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,5.11,IC50,=,7800.0,nM,,F
2192,CHEMBL1668022,,CCCCN1C(=O)[C@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.29,IC50,=,51000.0,nM,,F
2193,CHEMBL1668021,,CCCCN1C(=O)[C@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,470000.0,nM,,F
2194,CHEMBL1668020,,CCCCN1C(=O)[C@@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.36,IC50,=,44000.0,nM,,F
2195,CHEMBL1668019,APLAVIROC HYDROCHLORIDE,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.47,IC50,=,34000.0,nM,,F
2196,CHEMBL1813458,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)C(F)(F)F)cc2)cc1.Cl,,IC50,=,270000.0,nM,,F
2197,CHEMBL1813457,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)F)cc2)cc1.Cl,4.34,IC50,=,46000.0,nM,,F
2198,CHEMBL3215636,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCN(C)C)cc2)cc1.Cl.Cl,,IC50,=,640000.0,nM,,F
2199,CHEMBL3216516,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCN)cc2)cc1.Cl.Cl,,IC50,=,750000.0,nM,,F
2200,CHEMBL1813454,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCOC)cc2)cc1.Cl,4.48,IC50,=,33000.0,nM,,F
2201,CHEMBL1813453,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCC(C)O)cc2)cc1.Cl,,IC50,=,180000.0,nM,,F
2202,CHEMBL1813452,,CCCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,,IC50,=,190000.0,nM,,F
2203,CHEMBL1813451,,CCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,,IC50,=,110000.0,nM,,F
2204,CHEMBL1813450,,CCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,4.17,IC50,=,68000.0,nM,,F
2205,CHEMBL1813449,,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,4.55,IC50,=,28000.0,nM,,F
2206,CHEMBL1813448,,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.52,IC50,=,30000.0,nM,,F
2207,CHEMBL1813447,,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,4.70,IC50,=,20000.0,nM,,F
2208,CHEMBL1813446,,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.64,IC50,=,23000.0,nM,,F
2209,CHEMBL1813445,,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4C)cc2)cc1.Cl,4.23,IC50,=,59000.0,nM,,F
2210,CHEMBL1813444,,CN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.30,IC50,=,50000.0,nM,,F
2211,CHEMBL1813443,,CCCCN1C(=O)[C@@H]([C@@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.64,IC50,=,23000.0,nM,,F
2212,CHEMBL1813442,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,140000.0,nM,,F
2213,CHEMBL1813441,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCOCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,IC50,=,120000.0,nM,,F
2214,CHEMBL1813440,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.50,IC50,=,32000.0,nM,,F
2215,CHEMBL1813439,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.48,IC50,=,33000.0,nM,,F
2216,CHEMBL1813438,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.60,IC50,=,25000.0,nM,,F
2217,CHEMBL1813437,,CCCCN1C(=O)[C@@H]([C@H](O)C2CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.09,IC50,=,81000.0,nM,,F
2218,CHEMBL1813436,,CCCCN1C(=O)[C@@H]([C@H](O)C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.32,IC50,=,48000.0,nM,,F
2219,CHEMBL1813435,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(NS(C)(=O)=O)cc3)cc1)CC2.Cl,4.58,IC50,=,26000.0,nM,,F
2220,CHEMBL1813434,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(S(C)(=O)=O)cc3)cc1)CC2.Cl,4.47,IC50,=,34000.0,nM,,F
2221,CHEMBL1813433,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(S(N)(=O)=O)cc3)cc1)CC2.Cl,4.32,IC50,=,48000.0,nM,,F
2222,CHEMBL1813432,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,4.42,IC50,=,38000.0,nM,,F
2223,CHEMBL1813271,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(N)=O)cc3)cc1)CC2.Cl,4.41,IC50,=,39000.0,nM,,F
2224,CHEMBL1813270,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(O)cc3)cc1)CC2.Cl,4.17,IC50,=,68000.0,nM,,F
2225,CHEMBL1813269,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(OC)cc3)cc1)CC2.Cl,4.04,IC50,=,91000.0,nM,,F
2226,CHEMBL536754,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,,IC50,=,53000.0,nM,,F
2227,CHEMBL1668019,APLAVIROC HYDROCHLORIDE,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,8.24,IC50,=,5.8,nM,"{'bei': '14.26', 'le': '0.27', 'lle': '3.66', 'sei': '6.90'}",B
2228,CHEMBL1668019,APLAVIROC HYDROCHLORIDE,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,8.24,IC50,=,5.8,nM,,F
2229,CHEMBL1668019,APLAVIROC HYDROCHLORIDE,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,7.34,IC50,=,46.0,nM,,F
